Topology::Stator::Outer diameter (mm);Topology::Stator::Inner diameter (mm);Topology::Stator::Length (mm);Topology::Rotor::Outer diameter (mm);Topology::Rotor::Inner diameter (mm);Magnet::TM (mm);Magnet::R (mm);Slot::HS (mm);Slot::WT (mm);Slot::R (mm);Winding::Coil - Conductor::No. turns per coil (1);Winding::Coil - Conductor::No. wires in hand (1);Topology::Airgap::Length (mm);Winding::Coil - Conductor::Conductor diameter (mm);Winding::Fill factors::Gross (%);Winding::Fill factors::Net (%);Masses::Total (kg);Inputs::Max. line current, rms (A);Inputs::Max. Line-Line voltage, rms (V);Base speed::Mechanical torque (N.m);Base speed::Speed (rpm);Base speed::Electrical frequency (Hz);Base speed::Mechanical power (W);Base speed::Machine electrical power (W);Base speed::Machine total losses (W);Base speed::Machine efficiency (%);Base speed::Control angle (deg);Base speed::Phase angle (deg);Base speed::Line current, rms (A);Base speed::Line-Line voltage, rms (V);Maximum speed::Mechanical torque (N.m);Maximum speed::Speed (rpm);Maximum speed::Electrical frequency (Hz);Maximum speed::Mechanical power (W);Maximum speed::Machine electrical power (W);Maximum speed::Machine total losses (W);Maximum speed::Machine efficiency (%);Maximum speed::Control angle (deg);Maximum speed::Phase angle (deg);Maximum speed::Line current, rms (A);Maximum speed::Line-Line voltage, rms (V);User work. pt.::Electrical frequency (Hz);User work. pt.::Mechanical power (W);User work. pt.::Machine electrical power (W);User work. pt.::Machine total losses (W);User work. pt.::Machine efficiency (%);User work. pt.::Control angle (deg);User work. pt.::Phase angle (deg);User work. pt.::Line current, rms (A);User work. pt.::Line-Line voltage, rms (V);Post Process;Comment
3115; 54.353088; 24.225989; 32.598784; 23.225989; 11.247829; 2.5282244; 10.980938; 7.0680056; 3.2887014; 19.181000;5;5; 0.5000000; 1.4332604; 33.982009; 40.233063; 0.6752035; 12.587993; 19.798990; 0.3310922; 11056.314; 921.35950; 383.34340; 417.04241; 33.699016; 91.919523; 1.2581061; 14.985734; 12.589248; 19.799236; 0.0334019; 11962.927; 996.91061; 41.844344; 56.653247; 14.808904; 73.860450; 0.4600606; 1.8158896; 1.6532103; 19.798378; 330.00000; 45.616028; 50.574223; 4.9581945; 90.196202; 0.6020323; 5.0332827; 4.2609409; 6.8592516;1;
3116; 57.953088; 30.889989; 37.398785; 29.889989; 14.447207; 3.3085355; 14.117861; 8.3804726; 2.6810267; 23.825467;7;7; 0.5000000; 1.5912727; 37.542679; 43.183752; 0.8481637; 17.623190; 19.798990; 0.9153727; 5578.6569; 464.88807; 534.75669; 592.32691; 57.570218; 90.280668; 14.086033; 11.517458; 17.604618; 19.822675; 0.0911072; 6080.1974; 506.68311; 58.009478; 75.116785; 17.107307; 77.225720; 2.4196854; 1.0576910; 2.1938400; 19.797517; 330.00000; 45.610241; 54.823202; 9.2129617; 83.195141; 2.8303158; 1.0299088; 2.4348513; 12.975733;1;
3117; 57.593088; 27.843589; 36.918784; 26.843589; 14.527788; 2.1802452; 12.876733; 10.488837; 3.4481897; 24.410631;8;7; 0.5000000; 1.5912727; 36.466331; 41.860184; 0.8187140; 17.623190; 19.798990; 0.9961070; 4608.3071; 384.02559; 480.70209; 538.21015; 57.508064; 89.314943; 4.8165744; 27.100594; 17.627252; 19.802243; 0.0992166; 5590.9462; 465.91218; 58.089582; 69.513458; 11.423876; 83.565951; 1.0529199; 3.2194128; 2.0301730; 19.797351; 330.00000; 45.616302; 52.765310; 7.1490089; 86.451309; 0.9871158; 3.5425486; 2.1587827; 14.092254;1;
3118; 58.193088; 24.987589; 17.718785; 23.987589; 12.726820; 2.0607291; 11.478612; 10.308230; 2.1695846; 22.802024;5;9; 0.5000000; 1.9173307; 28.186615; 32.845433; 0.4710521; 22.658387; 19.798990; 0.2856407; 21629.255; 1802.4379; 646.97903; 732.17879; 85.199760; 88.363531; 13.325068; 19.572101; 22.658161; 19.799173; 0.0264258; 23298.893; 1941.5744; 64.475138; 129.69291; 65.217774; 49.713695; 3.8030804; 2.1341555; 3.7867373; 19.797761; 330.00000; 45.616584; 52.615880; 6.9992967; 86.697368; 6.5831591; 6.0101235; 8.3745062; 3.6425377;1;
3119; 51.141888; 24.660101; 21.117184; 23.660101; 12.361977; 2.1261904; 11.298503; 7.0674236; 3.1813286; 19.397474;5;4; 0.5000000; 1.2810124; 26.211809; 31.769358; 0.4219497; 10.070394; 19.798990; 0.1683983; 17177.272; 1431.4393; 302.91485; 337.15278; 34.237928; 89.844981; 1.1158825; 12.501748; 10.070320; 19.799078; 0.0160265; 18221.015; 1518.4179; 30.580095; 53.406615; 22.826520; 57.259002; 0.6966725; 1.5112033; 1.5581084; 19.798895; 330.00000; 45.615905; 53.043618; 7.4277129; 85.996971; 0.9024245; 7.3310900; 6.3986247; 4.8155893;1;
3120; 57.861888; 25.992901; 10.077185; 24.992901; 11.199779; 3.1832896; 11.700628; 8.3714735; 2.6342113; 21.367924;14;4; 0.5000000; 1.2810124; 49.549353; 56.349192; 0.3619872; 10.070394; 19.798990; 0.2422059; 10992.544; 916.04536; 278.81204; 312.84644; 34.034404; 89.121051; 9.7821992; 25.081003; 10.072481; 19.801766; 0.0240052; 12834.643; 1069.5536; 32.263939; 41.939926; 9.6759868; 76.928937; 1.1026407; 3.6676829; 1.2244471; 19.796610; 330.00000; 45.616209; 52.414466; 6.7982569; 87.029808; 3.9404715; 12.101588; 4.5002048; 6.8635312;1;
3121; 57.501888; 22.946501; 39.597185; 21.946501; 11.280359; 2.0549993; 10.459501; 10.479838; 3.4013744; 21.953088;15;4; 0.5000000; 1.2810124; 46.965245; 53.513225; 0.9019526; 10.070394; 19.798990; 0.9072198; 2476.0472; 206.33727; 235.23397; 289.04667; 53.812706; 81.382693; 4.0035231; 33.188895; 10.071396; 19.799901; 0.0883263; 3520.4731; 293.37276; 32.562662; 36.054857; 3.4921944; 90.314219; 0.5996546; 4.5264115; 1.0547061; 19.798799; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
3122; 57.045888; 22.261061; 22.989185; 21.261061; 9.0484037; 2.9261771; 9.8989863; 12.830951; 4.2312534; 23.961482;19;3; 0.5000000; 1.1432198; 38.053540; 43.839082; 0.5660277; 7.5527958; 19.798990; 0.4851011; 3334.0442; 277.83702; 169.36835; 208.70603; 39.337681; 81.151632; 2.9136574; 36.329733; 7.5538287; 19.800722; 0.0471990; 4930.2447; 410.85373; 24.368575; 27.697739; 3.3291638; 87.980377; 0.7066837; 5.0192113; 0.8109763; 19.798124; 330.00000; 45.616190; 49.931391; 4.3152013; 91.357739; 0.9767219; 11.089550; 1.7665443; 16.569802;1;
3123; 45.885888; 23.022661; 38.109184; 22.022661; 10.529771; 2.4574936; 10.396957; 5.0860583; 2.4737029; 16.597389;9;3; 0.5000000; 1.1432198; 57.327962; 66.320842; 0.5951259; 7.5527958; 19.798990; 0.3941733; 5409.9760; 450.83133; 223.31156; 250.49697; 27.185414; 89.147408; 2.0351959; 14.756292; 7.5501018; 19.808675; 0.0398228; 6077.3964; 506.44970; 25.344172; 30.882246; 5.5380732; 82.067129; 0.4358224; 1.7594495; 0.9011847; 19.798457; 330.00000; 45.615991; 50.259835; 4.6438437; 90.760328; 0.6980326; 4.5042099; 2.1852692; 13.303488;1;
3124; 49.125888; 26.640261; 12.429184; 25.640261; 13.809945; 2.1094063; 12.292779; 5.6900608; 2.3036030; 19.010191;6;7;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
3125; 53.109888; 23.860421; 21.741184; 22.860421; 11.258605; 2.3922765; 10.832141; 7.2988458; 2.7677382; 19.229056;17;3; 0.5000000; 1.1432198; 61.553450; 69.790056; 0.5162664; 7.5527958; 19.798990; 0.4442386; 4263.6310; 355.30259; 198.34650; 231.99631; 33.649811; 85.495541; 4.1033445; 26.417221; 7.5390912; 19.837480; 0.0429821; 5378.3426; 448.19522; 24.208307; 27.614602; 3.4062950; 87.664878; 0.6091699; 3.3221960; 0.8064463; 19.798696; 330.00000; 45.616031; 49.633187; 4.0171565; 91.906310; 1.1785645; 7.8601175; 1.9106252; 15.111358;1;
3126; 55.629888; 21.385221; 25.101186; 20.385221; 8.6945397; 2.7903091; 9.4950333; 12.540297; 3.3975968; 23.232907;5;9; 0.5000000; 1.9173307; 28.059105; 32.877012; 0.5494562; 22.658387; 19.798990; 0.3840947; 14722.130; 1226.8442; 592.15797; 649.72448; 57.566512; 91.139858; 2.5646570; 33.272791; 22.660548; 19.799808; 0.0392000; 18367.339; 1530.6116; 75.398287; 107.26363; 31.865338; 70.292503; 1.4455423; 4.3580872; 3.1378376; 19.795651; 330.00000; 45.615972; 51.123213; 5.5072411; 89.227514; 1.1343656; 10.372346; 6.5572011; 4.5543842;1;
3127; 47.349888; 22.718021; 14.061184; 21.718021; 10.537526; 2.3448158; 10.272807; 6.2404552; 3.9144354; 17.599466;6;5;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
3128; 46.893888; 22.032581; 27.453184; 21.032581; 8.3055707; 3.2159936; 9.7122922; 8.5915687; 4.7443144; 19.607859;9;4;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
3129; 57.813888; 27.173381; 32.013185; 26.173381; 11.543510; 3.4330238; 12.228435; 8.4928482; 2.6655692; 22.079539;14;5; 0.5000000; 1.4332604; 58.497607; 65.929988; 0.8058368; 12.587993; 19.798990; 1.0003352; 3230.6660; 269.22217; 338.42796; 395.47952; 57.051559; 85.574080; 13.990287; 23.651482; 12.588154; 19.799172; 0.1015865; 3853.0495; 321.08746; 40.989196; 46.277034; 5.2878381; 88.573516; 1.2500794; 3.3614292; 1.3524840; 19.798432; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
3130; 57.717888; 29.534341; 15.885185; 28.534341; 15.232702; 2.4316278; 13.659264; 6.2009670; 3.0829373; 20.968138;13;4;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
3131; 49.317888; 21.918341; 14.685184; 20.918341; 9.4332900; 2.6113340; 9.8063371; 7.7391927; 4.8235190; 18.698363;6;5;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
3132; 55.557888; 35.055941; 13.005186; 34.055941; 17.711002; 3.1644782; 16.236851; 6.4550434; 3.6219598; 23.983014;5;8; 0.5000000; 1.7525822; 45.294585; 52.184950; 0.3911569; 20.140789; 19.798990; 0.3170762; 18224.348; 1518.6956; 605.12378; 673.15470; 68.030913; 89.893718; 6.4403014; 12.959033; 20.142587; 19.799313; 0.0317587; 19301.959; 1608.4966; 64.193830; 112.13490; 47.941070; 57.246968; 1.9466894; 1.3324082; 3.2711503; 19.798757; 330.00000; 45.615562; 51.875629; 6.2600666; 87.932548; 2.8250282; 3.9301112; 6.9540409; 4.2946458;1;
3133; 47.397888; 21.537541; 22.125184; 20.537541; 10.193795; 2.0950816; 9.7450002; 6.1190806; 3.8830773; 16.887851;6;3; 0.5000000; 1.1432198; 40.541840; 48.427143; 0.3999278; 7.5527958; 19.798990; 0.1375616; 16071.029; 1339.2524; 231.50993; 252.47828; 20.968343; 91.694991; 0.9329791; 12.891136; 7.5527672; 19.799062; 0.0141970; 17206.028; 1433.8357; 25.580388; 35.558761; 9.9783733; 71.938355; 0.4004449; 1.6010698; 1.0375067; 19.798570; 330.00000; 45.615918; 54.103239; 8.4873210; 84.312730; 0.8088146; 9.1785885; 5.9346534; 5.3274158;1;
3134; 59.643648; 25.965484; 25.012865; 24.965484; 13.151192; 2.1977911; 11.933294; 12.251666; 4.3692672; 25.234408;12;6; 0.5000000; 1.5911023; 44.963709; 51.111486; 0.6822564; 15.105592; 19.798990; 0.8075853; 4167.1171; 347.25976; 352.41365; 407.66111; 55.247460; 86.447699; 4.3691201; 38.125948; 15.108253; 19.801544; 0.0794786; 5938.0693; 494.83911; 49.422432; 56.063645; 6.6412131; 88.154154; 0.9198434; 5.1118584; 1.6415552; 19.797522; 330.00000; 45.616177; 50.160202; 4.5440258; 90.940974; 1.0820547; 6.7880079; 2.1672029; 13.380704;1;
3135; 59.763648; 34.914284; 15.172865; 33.914284; 17.790998; 3.0738879; 16.188670; 8.2155445; 4.1135462; 25.672686;11;4; 0.5000000; 1.2810124; 36.132937; 41.759542; 0.4621093; 10.070394; 19.798990; 0.4293916; 6586.0736; 548.83947; 296.14793; 330.34225; 34.194323; 89.648820; 3.4234595; 16.971172; 10.069368; 19.803298; 0.0421192; 7381.1010; 615.09175; 32.555939; 42.788325; 10.232386; 76.086033; 0.8462749; 1.9162776; 1.2487458; 19.798095; 330.00000; 45.616237; 51.144933; 5.5286955; 89.190140; 1.1340944; 4.7021624; 2.7001004; 10.950658;1;
3136; 59.283648; 22.919084; 24.532865; 21.919084; 10.231773; 2.5695007; 10.317167; 14.360030; 2.1364303; 25.819572;14;6; 0.5000000; 1.5911023; 33.351068; 37.999233; 0.6056162; 15.105592; 19.798990; 0.6381025; 5247.9964; 437.33303; 350.68128; 414.34114; 63.659861; 84.635882; 26.194304; 36.850468; 15.106777; 19.799785; 0.0603057; 6506.3424; 542.19520; 41.088860; 52.083530; 10.994671; 78.890312; 6.6129664; 0.8795737; 1.5054743; 19.796913; 330.00000; 45.621747; 52.068755; 6.4470081; 87.618279; 7.4547790; 4.3012298; 2.4223093; 12.272940;1;
3137; 58.587648; 28.136044; 27.604865; 27.136044; 12.718476; 3.1893492; 12.770684; 7.3180167; 3.1230995; 21.386038;20;3;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
3138; 59.787648; 22.424044; 19.204865; 21.424044; 9.1182681; 2.9494529; 9.9746585; 14.422172; 3.9205412; 25.634194;12;6; 0.5000000; 1.5911023; 36.932747; 42.278477; 0.5480264; 15.105592; 19.798990; 0.5096444; 5964.4281; 497.03567; 318.32057; 369.02206; 50.701487; 86.260581; 4.4714042; 44.573370; 15.105571; 19.799011; 0.0509970; 9303.9687; 775.33072; 49.686855; 58.844983; 9.1581283; 84.436858; 1.2252408; 6.5493681; 1.7275735; 19.793766; 330.00000; 45.616790; 50.299434; 4.6826437; 90.690464; 1.3039730; 13.049687; 3.3315217; 8.8930869;1;
3139; 56.907648; 21.852844; 15.364866; 20.852844; 8.7577289; 2.9257225; 9.6949911; 8.8929771; 2.9938898; 19.819399;7;4; 0.5000000; 1.2810124; 27.960217; 33.291197; 0.4080400; 10.070394; 19.798990; 0.1495024; 18698.536; 1558.2114; 292.74156; 324.11393; 31.372371; 90.320573; 1.2235941; 20.193129; 10.070336; 19.799057; 0.0143645; 20797.229; 1733.1025; 31.284247; 49.537971; 18.253725; 63.152055; 0.6808886; 2.6559523; 1.4463791; 19.798117; 330.00000; 45.615937; 55.177969; 9.5620318; 82.670562; 1.2418671; 12.966116; 7.2169625; 4.5230880;1;
3140; 59.907648; 31.372844; 39.364865; 30.372844; 16.758075; 2.3255497; 14.605034; 10.386051; 3.6648202; 26.072473;11;4; 0.5000000; 1.2810124; 26.654963; 31.155038; 0.8741979; 10.070394; 19.798990; 0.9670305; 2795.2352; 232.93627; 283.06563; 327.75848; 44.692849; 86.364091; 4.0141459; 18.383695; 10.069230; 19.803647; 0.0951965; 3285.9789; 273.83157; 32.757778; 40.010193; 7.2524153; 81.873581; 0.8562834; 2.0919270; 1.1677281; 19.798178; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
3141; 47.715648; 21.814764; 31.108864; 20.814764; 9.1359398; 2.7230170; 9.7266275; 8.5626780; 3.4940248; 19.470060;6;8; 0.5000000; 1.7525822; 56.002103; 63.866406; 0.5611563; 20.140789; 19.798990; 0.5357339; 9687.0169; 807.25141; 543.46026; 592.18867; 48.728407; 91.771473; 2.4355356; 30.986672; 20.142761; 19.799707; 0.0514519; 11968.673; 997.38938; 64.487604; 78.008033; 13.520429; 82.667901; 0.7429217; 3.6664212; 2.2800500; 19.797402; 330.00000; 45.616018; 49.950955; 4.3349375; 91.321612; 0.8306673; 7.1603347; 4.2484899; 6.7802213;1;
3142; 59.715648; 36.094764; 37.108864; 35.094764; 18.136458; 3.3227578; 16.716692; 5.8022887; 4.4995562; 23.849670;10;5;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
3143; 59.835648; 21.243564; 27.268864; 20.243564; 8.7762648; 2.6988546; 9.4470681; 11.766167; 4.2438352; 22.387949;9;3; 0.5000000; 1.1432198; 22.174633; 27.009490; 0.6542402; 7.5527958; 19.798990; 0.2533870; 8055.8999; 671.32499; 213.76025; 239.23615; 25.475898; 89.351150; 1.2879649; 22.547904; 7.5535338; 19.799468; 0.0259651; 9407.0909; 783.92424; 25.578433; 32.787337; 7.2089040; 78.013146; 0.5005562; 2.9163016; 0.9575822; 19.797560; 330.00000; 45.615982; 51.296252; 5.6802700; 88.926540; 0.8347218; 10.199679; 3.3219704; 9.0549642;1;
3144; 59.499648; 29.506924; 30.820864; 28.506924; 14.184115; 2.9461292; 13.516929; 10.081159; 4.8179933; 24.834621;12;6; 0.5000000; 1.5911023; 57.123254; 64.475140; 0.8295233; 15.105592; 19.798990; 1.1911834; 3060.3879; 255.03232; 381.75410; 441.49734; 59.743247; 86.468039; 3.1048402; 31.549746; 15.078617; 19.837584; 0.1152873; 4045.2119; 337.10099; 48.837282; 53.885608; 5.0483253; 90.631403; 0.5997210; 3.9026411; 1.5751715; 19.798711; 330.00000; 45.615875; 50.478916; 4.8630409; 90.366194; 0.5951862; 3.7155110; 1.5075239; 19.372500;1;
3145; 57.219648; 26.079724; 37.780864; 25.079724; 12.024337; 2.8020186; 11.839357; 11.836727; 2.9673887; 24.876588;27;4; 0.5000000; 1.2810124; 58.113336; 65.029511; 0.9154715; 10.070394; 19.798990; 1.6503857; 1145.3324; 95.444369; 197.94550; 288.25988; 90.314384; 68.669111; 21.973135; 33.466074; 10.070733; 19.799490; 0.1725828; 1722.5305; 143.54421; 31.130993; 34.045079; 2.9140860; 91.440507; 1.3838458; 5.9623898; 1.0010082; 19.794785; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
3146; 59.619648; 38.455724; 20.980864; 37.455724; 21.823922; 2.3222260; 18.147305; 6.0450380; 4.5622722; 25.272900;11;3; 0.5000000; 1.1432198; 41.659129; 48.470331; 0.5806813; 7.5527958; 19.798990; 0.4964244; 4345.0604; 362.08836; 225.87987; 253.15392; 27.274052; 89.226297; 2.0169257; 12.235513; 7.5518594; 19.803879; 0.0478802; 4817.5868; 401.46556; 24.155382; 30.431863; 6.2764810; 79.375298; 0.5319538; 1.2990261; 0.8878488; 19.798646; 330.00000; 45.615910; 51.376558; 5.7606486; 88.787399; 0.7772822; 2.8715393; 1.7929984; 16.528246;1;
3147; 59.139648; 26.460524; 30.340864; 25.460524; 11.264696; 3.3178389; 11.900802; 12.189524; 2.5851563; 25.419785;13;6; 0.5000000; 1.5911023; 37.843014; 43.011527; 0.7332250; 15.105592; 19.798990; 0.9716656; 3820.2375; 318.35312; 388.71905; 453.59207; 64.873023; 85.697937; 17.479758; 28.915620; 15.105592; 19.798989; 0.0988068; 4605.0247; 383.75206; 47.648294; 56.414363; 8.7660689; 84.461282; 3.2742991; 2.5955989; 1.6454176; 19.797742; 330.00000; 45.615040; 52.880221; 7.2651802; 86.261063; 3.4790475; 2.8741777; 1.7849911; 17.080501;1;
3148; 59.739648; 23.604524; 11.140865; 22.604524; 9.4637283; 3.1983228; 10.502681; 12.008917; 4.3065512; 23.811178;10;8; 0.5000000; 1.7525822; 56.848078; 64.168952; 0.4405403; 20.140789; 19.798990; 0.3539293; 11397.647; 949.80391; 422.43545; 472.22733; 49.791882; 89.455951; 4.0213967; 46.877428; 20.131173; 19.811647; 0.0354382; 17952.226; 1496.0188; 66.622075; 79.528861; 12.906785; 83.770942; 1.1291808; 7.0781307; 2.3376918; 19.792512; 330.00000; 45.616487; 50.913485; 5.2969979; 89.596081; 1.3367218; 18.524914; 6.2636094; 4.9350103;1;
3149; 51.459648; 24.937324; 30.100864; 23.937324; 11.304122; 2.7541258; 11.280130; 9.5110210; 2.7922761; 21.979683;6;9; 0.5000000; 1.9173307; 41.537685; 47.534701; 0.5908912; 22.658387; 19.798990; 0.6722751; 8969.0610; 747.42175; 631.42628; 691.90265; 60.476374; 91.259410; 6.9286791; 27.083713; 22.679716; 19.782013; 0.0685184; 10504.848; 875.40401; 75.374655; 97.370900; 21.996244; 77.409838; 1.3464651; 3.4328596; 2.8430314; 19.796351; 330.00000; 45.616635; 51.517671; 5.9010362; 88.545608; 1.4087053; 5.0396704; 3.8901722; 7.6128321;1;
3150; 59.259648; 35.409324; 20.500864; 34.409324; 18.904503; 2.6939357; 16.531178; 8.1534022; 2.3294353; 25.858064;13;3; 0.5000000; 1.1432198; 27.163079; 31.885328; 0.5268758; 7.5527958; 19.798990; 0.3722666; 5623.0654; 468.58878; 219.20772; 257.36814; 38.160429; 85.172824; 13.833464; 6.4929302; 7.5535027; 19.799270; 0.0364021; 6047.4187; 503.95155; 23.052855; 39.206322; 16.153467; 58.798820; 1.9488135; 1.0830560; 1.1417774; 19.799063; 330.00000; 45.616841; 56.084483; 10.467642; 81.335938; 4.3693470; 2.0755425; 2.4247774; 13.327382;1;
