Topology::Stator::Outer diameter (mm);Topology::Stator::Inner diameter (mm);Topology::Stator::Length (mm);Topology::Rotor::Outer diameter (mm);Topology::Rotor::Inner diameter (mm);Magnet::TM (mm);Magnet::R (mm);Slot::HS (mm);Slot::WT (mm);Slot::R (mm);Winding::Coil - Conductor::No. turns per coil (1);Winding::Coil - Conductor::No. wires in hand (1);Topology::Airgap::Length (mm);Winding::Coil - Conductor::Conductor diameter (mm);Winding::Fill factors::Gross (%);Winding::Fill factors::Net (%);Masses::Total (kg);Inputs::Max. line current, rms (A);Inputs::Max. Line-Line voltage, rms (V);Base speed::Mechanical torque (N.m);Base speed::Speed (rpm);Base speed::Electrical frequency (Hz);Base speed::Mechanical power (W);Base speed::Machine electrical power (W);Base speed::Machine total losses (W);Base speed::Machine efficiency (%);Base speed::Control angle (deg);Base speed::Phase angle (deg);Base speed::Line current, rms (A);Base speed::Line-Line voltage, rms (V);Maximum speed::Mechanical torque (N.m);Maximum speed::Speed (rpm);Maximum speed::Electrical frequency (Hz);Maximum speed::Mechanical power (W);Maximum speed::Machine electrical power (W);Maximum speed::Machine total losses (W);Maximum speed::Machine efficiency (%);Maximum speed::Control angle (deg);Maximum speed::Phase angle (deg);Maximum speed::Line current, rms (A);Maximum speed::Line-Line voltage, rms (V);User work. pt.::Electrical frequency (Hz);User work. pt.::Mechanical power (W);User work. pt.::Machine electrical power (W);User work. pt.::Machine total losses (W);User work. pt.::Machine efficiency (%);User work. pt.::Control angle (deg);User work. pt.::Phase angle (deg);User work. pt.::Line current, rms (A);User work. pt.::Line-Line voltage, rms (V)
298; 47.646720; 27.032333; 17.848960; 26.032333; 13.514503; 2.3971530; 12.416878; 5.8812077; 2.8559892; 19.397374;5;6; 0.5000000; 1.5911023; 45.829837; 53.239230; 0.3615709; 15.105592; 19.798990; 0.2406923; 17983.526; 1498.6271; 453.27900; 500.79141; 47.512417; 90.512534; 3.2593160; 14.814394; 15.105476; 19.798977; 0.2406922; 10000.000; 833.33333; 252.05225; 280.39410; 28.341851; 89.892137; 3.5230844; 13.813634; 14.773855; 11.283768; 330.00000; 45.615962; 51.671000; 6.0550382; 88.281554; 1.6098717; 6.4096729; 6.7899511; 4.4178251
299; 55.566720; 22.653133; 28.408962; 21.653133; 8.7508009; 3.2150041; 10.022815; 11.191826; 3.7804220; 22.518393;6;9; 0.5000000; 1.9173307; 41.066196; 47.166821; 0.6494479; 22.658387; 19.798990; 0.5762701; 9662.1652; 805.18043; 583.08139; 637.35304; 54.271651; 91.484837; 2.6412808; 34.915384; 22.662658; 19.801564; 0.5269393; 10000.000; 833.33333; 551.80957; 599.65405; 47.844482; 92.021319; 2.7445767; 32.575199; 20.752050; 19.797390; 330.00000; 45.616201; 50.000831; 4.3846297; 91.230886; 0.8236284; 7.8300185; 4.4659078; 6.4991626
300; 50.766720; 21.701133; 32.008961; 20.701133; 9.1533589; 2.6737251; 9.6821351; 10.240573; 3.9453069; 21.091140;10;3; 0.5000000; 1.1432198; 28.679295; 34.159560; 0.5615972; 7.5527958; 19.798990; 0.3413890; 5944.1985; 495.34988; 212.50613; 240.65256; 28.146421; 88.304125; 1.5735462; 21.698688; 7.5527835; 19.799020; 0.0326159; 7008.2805; 584.02338; 23.936983; 29.955954; 6.0189709; 79.907263; 0.5278848; 2.5397159; 0.8746160; 19.798071; 330.00000; 45.615994; 50.716510; 5.1005156; 89.943086; 0.7443301; 7.6948127; 2.5053446; 11.761421
301; 58.830720; 37.580493; 36.760961; 36.580493; 20.361486; 2.7408615; 17.605031; 5.7500246; 4.4562093; 24.540271;6;4; 0.5000000; 1.2810124; 33.262364; 39.583828; 0.8668809; 10.070394; 19.798990; 0.6195600; 4775.6971; 397.97475; 309.84805; 341.61090; 31.762848; 90.702039; 1.6421793; 8.4706437; 10.071384; 19.799142; 0.0617846; 5118.1080; 426.50900; 33.114528; 44.166873; 11.052345; 74.975940; 0.4536686; 0.9215042; 1.2883574; 19.798765; 330.00000; 45.615851; 53.847688; 8.2318375; 84.712737; 0.5489656; 1.5779523; 2.0058662; 15.449385
302; 58.950720; 22.729293; 26.920961; 21.729293; 11.001293; 2.1169583; 10.335407; 11.713903; 4.2004883; 23.078550;5;9; 0.5000000; 1.9173307; 34.137526; 39.744367; 0.6731090; 22.658387; 19.798990; 0.4519926; 12730.103; 1060.8419; 602.54830; 653.40393; 50.855628; 92.216816; 2.0990689; 32.789236; 22.623799; 19.835135; 0.4527192; 10000.000; 833.33333; 474.08645; 519.48778; 45.401333; 91.260366; 2.7887445; 31.885543; 22.568392; 15.651545; 330.00000; 45.616108; 49.988754; 4.3726456; 91.252741; 0.8088397; 8.9145032; 5.6150008; 5.1971122
303; 57.990720; 22.538893; 15.640962; 21.538893; 9.8793844; 2.6099124; 10.116968; 9.0721352; 2.5369525; 20.341582;14;3; 0.5000000; 1.1432198; 36.692727; 42.484414; 0.4408047; 7.5527958; 19.798990; 0.2407864; 8185.9795; 682.16495; 206.41021; 234.14135; 27.731134; 88.156242; 4.0360344; 25.328256; 7.5496604; 19.809622; 0.0235276; 9841.6562; 820.13802; 24.247887; 30.999231; 6.7513444; 78.220929; 0.7740610; 3.2754652; 0.9055029; 19.797189; 330.00000; 45.616123; 51.986339; 6.3702162; 87.746365; 1.8714088; 12.316846; 3.4591450; 8.8662381
304; 53.190720; 21.586893; 19.240960; 20.586893; 10.281942; 2.0686334; 9.7762881; 8.1208821; 2.7018374; 18.914329;18;3; 0.5000000; 1.1432198; 59.989918; 68.007648; 0.4760918; 7.5527958; 19.798990; 0.3632621; 4905.4007; 408.78339; 186.60496; 219.98807; 33.383106; 84.825038; 4.0843879; 31.872320; 7.5399528; 19.835191; 0.0350718; 6571.7801; 547.64834; 24.136263; 27.515592; 3.3793292; 87.718494; 0.6076147; 4.2024730; 0.8043338; 19.798622; 330.00000; 45.616152; 50.055775; 4.4396233; 91.130647; 1.3249344; 11.779139; 2.3113021; 12.742506
305; 58.854720; 25.090253; 10.792961; 24.090253; 11.688756; 2.6164266; 11.391020; 11.956652; 4.2632043; 24.501779;7;7; 0.5000000; 1.5912727; 32.510106; 37.745981; 0.3698307; 17.623190; 19.798990; 0.2221964; 19926.047; 1660.5039; 463.64619; 511.62505; 47.978861; 90.622261; 2.5885477; 32.170752; 17.624855; 19.799799; 0.2221744; 10000.000; 833.33333; 232.66048; 264.95165; 32.291175; 87.812427; 2.9703837; 30.161611; 17.306696; 10.222830; 330.00000; 45.615957; 53.360335; 7.7443782; 85.486639; 1.4453700; 15.732227; 8.5747047; 3.7296561
306; 51.174720; 23.567053; 10.552960; 22.567053; 11.730775; 2.0514172; 10.770672; 5.4762041; 3.5014378; 17.259731;5;6;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
307; 58.974720; 34.039053; 30.952961; 33.039053; 16.328562; 3.4925234; 15.646396; 7.9205311; 4.0074833; 24.940057;6;5; 0.5000000; 1.4332604; 26.424708; 31.373135; 0.7262655; 12.587993; 19.798990; 0.5769930; 6353.4305; 529.45254; 383.89055; 423.04786; 39.157307; 90.744001; 2.2726186; 11.505168; 12.589212; 19.799149; 0.0554391; 6834.1509; 569.51258; 39.676124; 55.650348; 15.974224; 71.295374; 0.6558802; 1.2239476; 1.6235156; 19.798572; 330.00000; 45.615949; 53.443466; 7.8275176; 85.353649; 0.7446942; 2.2897221; 2.6418876; 11.634124
308; 50.574720; 26.423053; 29.752960; 25.423053; 13.530014; 2.1717974; 12.168577; 8.1914415; 4.4253909; 21.402968;10;5; 0.5000000; 1.4332604; 59.442333; 67.577453; 0.6024950; 12.587993; 19.798990; 0.6848897; 4788.9675; 399.08062; 343.47185; 385.80127; 42.329423; 89.028179; 2.1522379; 26.669587; 12.559501; 19.846576; 0.0656003; 5866.1021; 488.84184; 40.298083; 45.898056; 5.5999730; 87.799106; 0.6076340; 3.0150402; 1.3406000; 19.798777; 330.00000; 45.616033; 49.848819; 4.2327855; 91.508755; 0.8036708; 4.8405697; 2.1157752; 13.563827
309; 58.494720; 22.043853; 10.312961; 21.043853; 8.7693368; 2.9881362; 9.7748924; 14.065017; 2.0303674; 25.086943;8;7; 0.5000000; 1.5912727; 23.317203; 27.212375; 0.3314498; 17.623190; 19.798990; 0.1711707; 24555.657; 2046.3048; 440.15913; 512.30717; 72.148046; 85.917034; 15.307956; 32.061818; 17.612241; 19.813201; 0.1712827; 10000.000; 833.33333; 179.36685; 213.42472; 34.057866; 84.042211; 15.272239; 28.308925; 16.646887; 8.4056083; 330.00000; 45.619871; 57.159671; 11.539800; 79.811291; 9.4495905; 17.100239; 10.213730; 3.3754406
310; 55.614720; 21.472653; 36.472962; 20.472653; 8.4070691; 2.9652700; 9.4950089; 11.070452; 3.7490640; 21.806778;5;6; 0.5000000; 1.5911023; 24.462077; 29.366017; 0.7249683; 15.105592; 19.798990; 0.3787318; 10985.411; 915.45089; 435.68905; 476.75808; 41.069034; 91.385771; 1.3799398; 23.020690; 15.105545; 19.799036; 0.3787311; 10000.000; 833.33333; 396.60623; 435.45598; 38.849750; 91.078375; 1.7018910; 22.608342; 15.074655; 18.066097; 330.00000; 45.615997; 50.683589; 5.0675915; 90.001514; 0.6702442; 7.0311075; 4.4960630; 6.5561890
311; 58.614720; 30.992653; 30.472961; 29.992653; 16.409143; 2.3642330; 14.405268; 10.028895; 4.7746464; 25.525222;8;5; 0.5000000; 1.4332604; 29.949706; 35.023226; 0.7120553; 12.587993; 19.798990; 0.6787953; 5153.0153; 429.41795; 366.29324; 407.47979; 41.186544; 89.892371; 2.0447603; 19.295272; 12.582777; 19.809717; 0.0657823; 5867.2037; 488.93364; 40.417441; 51.173778; 10.756337; 78.980765; 0.7346686; 2.0681262; 1.4935899; 19.798127; 330.00000; 45.616047; 52.420211; 6.8041642; 87.019960; 0.7544810; 3.3982594; 2.2310459; 13.521639
312; 50.934720; 29.469453; 30.232961; 28.469453; 13.449434; 3.3000878; 13.409704; 6.0830773; 3.6582279; 20.817804;9;5;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
313; 51.078720; 25.928013; 24.424960; 24.928013; 12.418238; 2.5508854; 11.826285; 5.7189534; 3.5641538; 18.682960;7;4; 0.5000000; 1.2810124; 51.772145; 60.009726; 0.5051024; 10.070394; 19.798990; 0.3068488; 9527.8892; 793.99076; 306.16087; 333.17817; 27.017300; 91.891035; 1.1205428; 15.274818; 10.058732; 19.824092; 0.1774289; 10000.000; 833.33333; 185.80313; 200.49620; 14.693070; 92.671647; 1.0193910; 9.0397453; 5.9203060; 19.798680; 330.00000; 45.615989; 50.127530; 4.5115405; 90.999875; 0.6460044; 5.5069588; 3.6586343; 7.9271502
314; 46.278720; 24.976013; 28.024960; 23.976013; 12.818420; 2.0107947; 11.485308; 5.7535374; 2.2114409; 18.241544;13;3; 0.5000000; 1.1432198; 60.962857; 69.630082; 0.4856359; 7.5527958; 19.798990; 0.4367503; 4802.5782; 400.21485; 219.65254; 251.27146; 31.618921; 87.416430; 10.709625; 14.036791; 7.5566195; 19.791222; 0.0440812; 5454.0553; 454.50461; 25.176849; 30.733261; 5.5564118; 81.920526; 1.6726524; 1.5648926; 0.8961249; 19.797958; 330.00000; 45.614890; 50.684718; 5.0698283; 89.997324; 3.5651559; 3.5047243; 1.9815260; 14.777832
315; 55.638720; 32.782413; 10.504962; 31.782413; 16.734339; 2.8408351; 15.180998; 7.2770797; 3.5560590; 23.668286;6;9; 0.5000000; 1.9173307; 53.514755; 60.805203; 0.3663778; 22.658387; 19.798990; 0.3252764; 19317.061; 1609.7551; 657.99451; 723.36650; 65.371985; 90.962813; 6.5349164; 21.420657; 22.658241; 19.799081; 0.3252837; 10000.000; 833.33333; 340.63634; 380.30458; 39.668236; 89.569351; 6.6489665; 20.112998; 22.170439; 10.546799; 330.00000; 45.616098; 51.231200; 5.6151024; 89.039682; 2.3406157; 7.1933538; 7.5722606; 3.9322806
316; 58.302720; 26.765773; 38.056960; 25.765773; 13.145992; 2.4862085; 12.261334; 12.015884; 2.5087230; 25.398771;28;3; 0.5000000; 1.1432198; 40.932692; 46.345362; 0.8550416; 7.5527958; 19.798990; 1.2873241; 1214.4713; 101.20594; 163.72077; 234.47304; 70.752270; 69.824988; 20.871031; 25.197680; 7.5535299; 19.800094; 0.1297598; 1688.2023; 140.68352; 22.939999; 26.118971; 3.1789721; 87.828877; 5.1862105; 0.9086694; 0.7579800; 19.797885; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
317; 54.822720; 29.050573; 23.416961; 28.050573; 14.584692; 2.5828584; 13.379572; 9.2019269; 2.5077531; 23.727213;9;7; 0.5000000; 1.5912727; 43.222029; 49.173465; 0.5560512; 17.623190; 19.798990; 0.6657710; 7320.4084; 610.03403; 510.37429; 568.21484; 57.840548; 89.820655; 16.052261; 19.968411; 17.613548; 19.811964; 0.0675547; 8161.4778; 680.12315; 57.736814; 76.466002; 18.729188; 75.506516; 4.7664734; 0.4346081; 2.2350685; 19.796459; 330.00000; 45.608199; 52.646927; 7.0387272; 86.630317; 6.0999899; 1.0396309; 3.0906560; 9.7739379
318; 55.422720; 26.194573; 34.216962; 25.194573; 12.783725; 2.4633423; 11.981451; 9.0213199; 4.2291480; 22.118606;6;9; 0.5000000; 1.9173307; 53.617945; 61.009644; 0.7811802; 22.658387; 19.798990; 0.8445593; 7048.5302; 587.37751; 623.38643; 680.34170; 56.955278; 91.628431; 2.8589917; 28.926662; 22.663762; 19.802303; 0.0819625; 8563.5949; 713.63291; 73.502113; 87.163769; 13.661656; 84.326450; 0.8390025; 3.2966965; 2.5466793; 19.797711; 330.00000; 45.615967; 50.535308; 4.9193408; 90.265537; 0.7998357; 4.2452046; 3.1377622; 9.2675961
319; 55.182720; 32.096973; 23.896961; 31.096973; 17.504112; 2.2111487; 14.995699; 7.0935627; 4.7405901; 23.142049;7;6; 0.5000000; 1.5911023; 51.512994; 58.980808; 0.5816998; 15.105592; 19.798990; 0.5841237; 7348.3905; 612.36587; 449.49582; 489.06285; 39.567023; 91.909624; 2.0344715; 19.265599; 15.101218; 19.807187; 0.0554769; 8238.0383; 686.50319; 47.859139; 58.577097; 10.717958; 81.702818; 0.6216679; 2.0055359; 1.7096041; 19.798424; 330.00000; 45.615973; 50.313351; 4.6973774; 90.663756; 0.7055227; 3.8179740; 2.9842785; 9.7003180
320; 58.782720; 38.760973; 28.696961; 37.760973; 20.705218; 2.9905956; 18.132837; 5.8713992; 4.4875673; 25.251886;7;7;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
321; 56.982720; 23.528973; 26.296961; 22.528973; 9.1046648; 3.3508722; 10.426768; 11.482481; 4.6140787; 23.246967;20;3; 0.5000000; 1.1432198; 49.056151; 55.990227; 0.6546570; 7.5527958; 19.798990; 0.6318969; 2575.4054; 214.61712; 170.41996; 213.80788; 43.387921; 79.707053; 2.6459938; 34.385231; 7.5541425; 19.801446; 0.0611366; 3796.6569; 316.38807; 24.306974; 26.870765; 2.5637911; 90.458809; 0.4994675; 4.7644204; 0.7864783; 19.798557; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
322; 57.611520; 24.724685; 29.935360; 23.724685; 11.699532; 2.4804786; 11.242223; 12.187493; 3.7422411; 24.549835;19;5; 0.5000000; 1.4332604; 57.057567; 64.093800; 0.7752900; 12.587993; 19.798990; 1.1820778; 2031.0998; 169.25831; 251.42353; 323.92141; 72.497874; 77.618684; 9.5704855; 41.393913; 12.589217; 19.800114; 0.1216061; 3295.9749; 274.66458; 41.972795; 45.775758; 3.8029633; 91.692189; 1.2077555; 6.5929024; 1.3393685; 19.798144; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
323; 57.731520; 33.673485; 20.095361; 32.673485; 16.339338; 3.3565754; 15.497599; 8.1513713; 3.4865201; 24.988114;18;3; 0.5000000; 1.1432198; 43.475733; 49.661781; 0.5400349; 7.5527958; 19.798990; 0.6581824; 3081.2390; 256.76992; 212.37347; 249.27551; 36.902041; 85.196283; 8.9417859; 15.772152; 7.5603909; 19.781547; 0.0660031; 3622.5146; 301.87622; 25.038192; 29.755239; 4.7170474; 84.147170; 1.3272442; 1.8546097; 0.8677865; 19.798212; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
324; 58.331520; 30.817485; 30.895361; 29.817485; 14.538370; 3.2370594; 14.099478; 7.9707643; 2.2079150; 23.379507;15;5; 0.5000000; 1.4332604; 59.403043; 66.843949; 0.8017831; 12.587993; 19.798990; 1.0233946; 3289.5065; 274.12554; 352.53521; 414.18273; 61.647523; 85.115864; 22.055077; 16.380404; 12.575043; 19.822540; 0.1028101; 3828.9605; 319.08004; 41.223522; 49.272943; 8.0494206; 83.663609; 0.3642622; 4.6025129; 1.4336422; 19.798196; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
325; 46.451520; 25.486285; 15.055360; 24.486285; 13.180035; 2.0122271; 11.740086; 5.7091951; 2.4633962; 18.452337;5;5; 0.5000000; 1.4332604; 40.148319; 47.201994; 0.3031837; 12.587993; 19.798990; 0.1485630; 23818.149; 1984.8457; 370.55029; 421.44559; 50.895300; 87.923637; 4.3704853; 12.528198; 12.589103; 19.799421; 0.1485458; 10000.000; 833.33333; 155.55680; 176.68250; 21.125701; 88.043128; 4.6355639; 11.069022; 12.021673; 8.6459758; 330.00000; 45.615942; 54.604920; 8.9889787; 83.538152; 3.3897227; 7.6604347; 8.7924408; 3.6151597
326; 57.971520; 27.771085; 30.415361; 26.771085; 14.618951; 2.1087690; 12.858350; 10.079129; 2.9750781; 23.964671;17;5; 0.5000000; 1.4332604; 55.593282; 62.497042; 0.7803984; 12.587993; 19.798990; 1.1591002; 2518.7714; 209.89762; 305.73022; 371.70542; 65.975200; 82.250676; 16.456450; 30.577626; 12.589151; 19.799763; 0.1137811; 3232.1038; 269.34198; 38.510945; 42.967768; 4.4568230; 89.627520; 0.5703299; 5.0225124; 1.2613416; 19.796602; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
327; 59.171520; 22.059085; 22.015360; 21.059085; 8.0204721; 3.3680085; 9.6875403; 14.648654; 4.1271718; 25.678196;7;7; 0.5000000; 1.5912727; 25.730784; 30.245776; 0.5460388; 17.623190; 19.798990; 0.3836570; 10795.102; 899.59180; 433.70901; 483.74274; 50.033733; 89.656954; 2.4643934; 36.838511; 17.624949; 19.799855; 0.3836183; 10000.000; 833.33333; 401.72413; 449.57602; 47.851886; 89.356219; 3.0998170; 36.252361; 17.587747; 18.301022; 330.00000; 45.616834; 50.998626; 5.3817925; 89.447181; 1.0597738; 12.173201; 5.1279297; 5.8719153
328; 58.235520; 33.178445; 14.767361; 32.178445; 18.225834; 2.2365276; 15.530090; 8.2135136; 2.2706311; 24.802736;17;3; 0.5000000; 1.1432198; 36.676149; 42.183031; 0.4327391; 7.5527958; 19.798990; 0.3406993; 6121.9476; 510.16230; 218.41851; 255.19690; 36.778394; 85.588229; 19.407454; 9.8739692; 7.5534677; 19.799432; 0.0330694; 6775.9006; 564.65838; 23.465082; 35.095333; 11.630251; 66.860975; 2.3018517; 1.9008304; 1.0218729; 19.798386; 330.00000; 45.615510; 53.610994; 7.9954832; 85.086113; 6.9340326; 3.3656249; 2.5606586; 12.058073
329; 49.835520; 25.562445; 13.567361; 24.562445; 12.427286; 2.4158017; 11.677272; 8.4844241; 2.6885387; 21.265646;21;3; 0.5000000; 1.1432198; 55.805442; 63.111557; 0.3531963; 7.5527958; 19.798990; 0.3590037; 5185.4921; 432.12434; 194.94743; 230.31972; 35.372288; 84.642093; 10.933297; 27.205335; 7.5527853; 19.799000; 0.0343799; 6453.5980; 537.79983; 23.234568; 27.854488; 4.6199208; 83.414088; 0.5279869; 4.2866284; 0.8136076; 19.798303; 330.00000; 45.616540; 50.691293; 5.0747528; 89.988906; 2.0259776; 10.980644; 2.3017691; 12.925393
330; 51.755520; 25.943245; 36.127360; 24.943245; 11.667645; 2.9316219; 11.738717; 8.8372209; 2.3063063; 21.808843;7;5; 0.5000000; 1.4332604; 27.399908; 32.259690; 0.6269652; 12.587993; 19.798990; 0.5157211; 6989.4078; 582.45065; 377.47125; 422.84899; 45.377746; 89.268569; 10.632372; 11.617881; 12.589165; 19.799349; 0.0503711; 7595.5851; 632.96543; 40.065590; 58.451551; 18.385961; 68.544957; 1.9697968; 1.2528033; 1.7045911; 19.798031; 330.00000; 45.615387; 53.564966; 7.9495792; 85.158995; 3.2272753; 2.2463284; 2.9217351; 10.552463
331; 57.875520; 30.132045; 14.287361; 29.132045; 15.306415; 2.6082372; 13.913963; 10.321878; 3.0377941; 25.387900;19;3; 0.5000000; 1.1432198; 33.696440; 38.720881; 0.4157109; 7.5527958; 19.798990; 0.4154314; 4767.8172; 397.31810; 207.41850; 242.73108; 35.312573; 85.451977; 10.937595; 20.420997; 7.5535238; 19.799497; 0.0422514; 5623.2491; 468.60409; 24.880392; 31.395922; 6.5155309; 79.247207; 1.6395888; 2.6586943; 0.9160207; 19.797094; 330.00000; 45.615907; 51.424878; 5.8089717; 88.703966; 3.3075824; 6.1861336; 2.0643909; 14.444842
332; 58.595520; 36.224845; 15.247362; 35.224845; 18.145253; 3.3648180; 16.771218; 6.1051495; 4.5034680; 24.217572;15;3; 0.5000000; 1.1432198; 59.030546; 67.258662; 0.4736191; 7.5527958; 19.798990; 0.4723752; 4431.4223; 369.28519; 219.20923; 248.35430; 29.145071; 88.264721; 2.0655092; 16.516198; 7.5462188; 19.819031; 0.0481319; 5086.7276; 423.89397; 25.638961; 30.010388; 4.3714273; 85.433620; 0.5282586; 1.8907537; 0.8758152; 19.798426; 330.00000; 45.615979; 49.985137; 4.3691581; 91.259085; 0.7449305; 4.2320190; 1.8333064; 15.748337
333; 50.195520; 28.608845; 14.047360; 27.608845; 15.347569; 2.0436600; 13.293507; 5.1087447; 3.5987016; 19.413167;5;3; 0.5000000; 1.1432198; 30.046684; 36.767291; 0.3147706; 7.5527958; 19.798990; 0.0980378; 21850.263; 1820.8552; 224.32560; 256.42532; 32.099718; 87.481846; 0.8365218; 8.0953037; 7.5527131; 19.799185; 0.0980370; 10000.000; 833.33333; 102.66407; 116.71358; 14.049514; 87.962401; 1.0208354; 7.2663706; 7.2302492; 9.3951065; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
334; 52.115520; 28.989645; 36.607361; 27.989645; 14.587065; 2.5599123; 13.354844; 6.7288568; 4.5391432; 21.223679;6;5; 0.5000000; 1.4332604; 44.094859; 51.295919; 0.7094424; 12.587993; 19.798990; 0.5702785; 6412.1674; 534.34729; 382.93098; 418.02121; 35.090230; 91.605634; 1.4799144; 14.475261; 12.589256; 19.799266; 0.0581799; 7020.3808; 585.03173; 42.772273; 52.562865; 9.7905921; 81.373557; 0.5414086; 1.5510619; 1.5336659; 19.798468; 330.00000; 45.615939; 50.788207; 5.1722678; 89.816006; 0.5659481; 2.9065130; 2.5757038; 11.345611
335; 58.115520; 24.229645; 24.607361; 23.229645; 10.586027; 2.8604308; 10.899715; 12.249635; 2.5263521; 24.364457;17;5; 0.5000000; 1.4332604; 43.591995; 49.300518; 0.6350372; 12.587993; 19.798990; 0.7627289; 3682.6893; 306.89077; 294.14665; 354.29033; 60.143672; 83.024185; 20.090285; 34.891143; 12.589115; 19.799823; 0.0767176; 4753.1525; 396.09604; 38.186114; 44.156275; 5.9701609; 86.479473; 1.8921685; 4.8031202; 1.2929411; 19.797599; 330.00000; 45.617575; 50.976447; 5.3588717; 89.487554; 2.5731846; 6.5201008; 1.7704343; 16.674248
336; 56.315520; 32.797645; 22.207362; 31.797645; 15.985474; 3.2207074; 15.093646; 7.8607168; 2.6528634; 24.259539;5;9; 0.5000000; 1.9173307; 36.137893; 41.744955; 0.5475330; 22.658387; 19.798990; 0.4931466; 13306.271; 1108.8559; 687.16498; 768.09812; 80.933144; 89.463176; 14.945248; 8.7253204; 22.658225; 19.799068; 0.4931540; 10000.000; 833.33333; 516.42962; 577.10986; 60.680240; 89.485496; 15.068435; 8.2187791; 22.351222; 15.060043; 330.00000; 45.614075; 53.435061; 7.8209859; 85.363569; 3.9603497; 2.0553023; 5.3372845; 5.7771454
337; 57.659520; 23.544205; 37.999360; 22.544205; 11.355800; 2.2307445; 10.714416; 12.066118; 3.7091547; 23.838220;12;3; 0.5000000; 1.1432198; 22.952956; 27.359688; 0.7705345; 7.5527958; 19.798990; 0.5383139; 3612.8032; 301.06694; 203.66131; 238.26167; 34.600368; 85.477997; 2.0373676; 23.106070; 7.5490397; 19.811663; 0.0518042; 4438.9887; 369.91573; 24.081182; 29.189232; 5.1080493; 82.500227; 0.5207817; 2.8433332; 0.8524370; 19.798114; 330.00000; 45.616071; 51.263184; 5.6471132; 88.984076; 0.8551416; 5.5369993; 1.6457631; 18.000112
