Topology::Stator::Outer diameter (mm);Topology::Stator::Inner diameter (mm);Topology::Stator::Length (mm);Topology::Rotor::Outer diameter (mm);Topology::Rotor::Inner diameter (mm);Magnet::TM (mm);Magnet::R (mm);Slot::HS (mm);Slot::WT (mm);Slot::R (mm);Winding::Coil - Conductor::No. turns per coil (1);Winding::Coil - Conductor::No. wires in hand (1);Topology::Airgap::Length (mm);Winding::Coil - Conductor::Conductor diameter (mm);Winding::Fill factors::Gross (%);Winding::Fill factors::Net (%);Masses::Total (kg);Inputs::Max. line current, rms (A);Inputs::Max. Line-Line voltage, rms (V);Base speed::Mechanical torque (N.m);Base speed::Speed (rpm);Base speed::Electrical frequency (Hz);Base speed::Mechanical power (W);Base speed::Machine electrical power (W);Base speed::Machine total losses (W);Base speed::Machine efficiency (%);Base speed::Control angle (deg);Base speed::Phase angle (deg);Base speed::Line current, rms (A);Base speed::Line-Line voltage, rms (V);Maximum speed::Mechanical torque (N.m);Maximum speed::Speed (rpm);Maximum speed::Electrical frequency (Hz);Maximum speed::Mechanical power (W);Maximum speed::Machine electrical power (W);Maximum speed::Machine total losses (W);Maximum speed::Machine efficiency (%);Maximum speed::Control angle (deg);Maximum speed::Phase angle (deg);Maximum speed::Line current, rms (A);Maximum speed::Line-Line voltage, rms (V);User work. pt.::Electrical frequency (Hz);User work. pt.::Mechanical power (W);User work. pt.::Machine electrical power (W);User work. pt.::Machine total losses (W);User work. pt.::Machine efficiency (%);User work. pt.::Control angle (deg);User work. pt.::Phase angle (deg);User work. pt.::Line current, rms (A);User work. pt.::Line-Line voltage, rms (V);Post Process;Comment
74; 57.777600; 25.876224; 32.636800; 24.876224; 10.911164; 3.2859267; 11.616630; 6.1306960; 2.8989747; 19.068808;5;4; 0.5000000; 1.2810124; 29.962533; 36.049567; 0.7504192; 10.070394; 19.798990; 0.2852627; 10349.652; 862.47099; 309.17147; 339.79922; 30.627752; 90.986515; 1.3926839; 10.279016; 10.070355; 19.799060; 0.0281315; 10979.205; 914.93378; 32.343928; 47.996067; 15.652139; 67.388705; 0.4004449; 1.3151251; 1.4002078; 19.798714; 330.00000; 45.615992; 51.185440; 5.5694477; 89.119078; 0.6608886; 3.9722838; 3.9507312; 7.4839486;1;
75; 50.697600; 21.497024; 13.196800; 20.497024; 8.3377355; 3.0086408; 9.4963518; 10.736956; 2.1812771; 21.485468;15;6; 0.5000000; 1.5911023; 59.638716; 66.921531; 0.3864512; 15.105592; 19.798990; 0.3537335; 8872.8747; 739.40622; 328.67689; 381.27505; 52.598158; 86.204668; 24.421990; 42.596643; 15.106854; 19.799897; 0.0330986; 11823.054; 985.25453; 40.979598; 51.634562; 10.654964; 79.364667; 4.6355473; 3.4384125; 1.4989326; 19.795187; 330.00000; 45.623581; 50.929807; 5.3062262; 89.581295; 5.7578053; 14.998295; 4.1663530; 7.2564782;1;
76; 57.417600; 22.829824; 32.156800; 21.829824; 9.6498312; 2.8285930; 10.207764; 8.2390602; 3.6661377; 19.653972;7;5; 0.5000000; 1.4332604; 42.681139; 49.535402; 0.7548627; 12.587993; 19.798990; 0.4308217; 8096.4272; 674.70227; 365.27471; 399.73733; 34.462617; 91.378684; 1.5898848; 22.195775; 12.587521; 19.802180; 0.0441165; 9318.1424; 776.51187; 43.048634; 51.174765; 8.1261312; 84.120824; 0.4344674; 2.7067353; 1.4943330; 19.797896; 330.00000; 45.616015; 49.712532; 4.0965171; 91.759589; 0.5752561; 6.1519406; 3.2978235; 8.7273725;1;
77; 52.737600; 30.826624; 25.916800; 29.826624; 15.089705; 2.9646561; 14.172148; 5.7863162; 3.2206496; 21.199628;12;4;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
78; 52.881600; 27.285184; 20.108800; 26.285184; 11.950758; 3.2693296; 12.325260; 7.9568227; 2.7719236; 21.599415;13;5; 0.5000000; 1.4332604; 60.636516; 68.393493; 0.5010317; 12.587993; 19.798990; 0.5980588; 5564.7642; 463.73035; 348.51322; 393.78939; 45.276172; 88.502440; 11.614427; 24.185059; 12.589201; 19.799550; 0.0574131; 6504.6957; 542.05798; 39.108075; 46.297833; 7.1897582; 84.470638; 0.6361136; 3.6833692; 1.3516355; 19.798526; 330.00000; 45.616897; 50.286731; 4.6698335; 90.713587; 1.6415482; 5.8026946; 2.3603182; 12.309546;1;
79; 55.401600; 24.809984; 23.468801; 23.809984; 11.076787; 2.8223152; 11.199413; 10.663643; 3.7564342; 23.068635;24;3; 0.5000000; 1.1432198; 53.616160; 60.622337; 0.5891392; 7.5527958; 19.798990; 0.7206595; 2203.7850; 183.64875; 166.31366; 214.21038; 47.896716; 77.640338; 4.0620175; 34.231494; 7.5421275; 19.831363; 0.0710624; 3303.5492; 275.29577; 24.583821; 27.114725; 2.5309039; 90.665943; 0.7003873; 4.8653447; 0.7934802; 19.798903; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
80; 59.001600; 31.473984; 28.268801; 30.473984; 15.204915; 3.1382511; 14.452429; 9.4414795; 3.5034114; 25.178472;24;3; 0.5000000; 1.1432198; 49.394724; 55.848884; 0.7376592; 7.5527958; 19.798990; 1.1415746; 1563.2603; 130.27169; 186.88060; 239.94142; 53.060822; 77.885926; 9.5266475; 22.120867; 7.5535303; 19.799659; 0.1126184; 2051.7380; 170.97817; 24.196910; 27.135648; 2.9387387; 89.170192; 0.6985585; 3.3725233; 0.7915203; 19.798891; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
81; 57.321600; 25.190784; 16.028800; 24.190784; 10.931329; 3.0310441; 11.337631; 8.4818095; 3.7288537; 21.077201;8;3; 0.5000000; 1.1432198; 25.231896; 30.407751; 0.4201496; 7.5527958; 19.798990; 0.1632263; 13240.764; 1103.3970; 226.32464; 250.62964; 24.305000; 90.302424; 1.1023127; 14.634246; 7.5535149; 19.799148; 0.0165371; 14389.457; 1199.1214; 24.919115; 36.639706; 11.720591; 68.011231; 0.5775590; 1.8032702; 1.0691516; 19.798492; 330.00000; 45.615885; 53.353727; 7.7378413; 85.497093; 0.8914294; 9.0890967; 5.0232507; 6.2069960;1;
82; 57.921600; 22.334784; 26.828801; 21.334784; 8.9882166; 2.9826003; 9.9217419; 8.3012025; 2.4502487; 19.468594;5;5; 0.5000000; 1.4332604; 24.979314; 30.013959; 0.6237014; 12.587993; 19.798990; 0.2360408; 15126.791; 1260.5659; 373.90613; 414.82890; 40.922768; 90.135025; 1.9913953; 16.060553; 12.587911; 19.799115; 0.0226195; 16340.883; 1361.7402; 38.706732; 64.275931; 25.569199; 60.219636; 0.6888646; 2.1583564; 1.8759510; 19.798581; 330.00000; 45.616024; 52.118151; 6.5021269; 87.524256; 1.1269315; 7.1523407; 5.8151775; 5.2003917;1;
83; 52.521600; 24.238784; 19.628800; 23.238784; 10.689425; 2.8119960; 10.916393; 10.065187; 3.5390867; 22.184579;14;5; 0.5000000; 1.4332604; 56.571226; 63.905360; 0.4877742; 12.587993; 19.798990; 0.5650808; 5053.0916; 421.09097; 299.01732; 345.54479; 46.527463; 86.535041; 4.0832332; 36.841552; 12.565259; 19.838395; 0.0551736; 7042.7382; 586.89485; 40.691261; 46.447630; 5.7563684; 87.606755; 0.8160103; 4.8629711; 1.3592679; 19.797912; 330.00000; 45.616278; 49.797973; 4.1816946; 91.602681; 1.1512658; 9.0763863; 2.5125395; 11.506766;1;
84; 53.121600; 21.382784; 30.428800; 20.382784; 8.7463129; 2.7635521; 9.5005040; 9.8845799; 2.2604816; 20.575972;11;7; 0.5000000; 1.5912727; 59.029650; 66.442022; 0.6780516; 17.623190; 19.798990; 0.7419127; 5434.3923; 452.86602; 422.21380; 484.79251; 62.578710; 87.091651; 18.081678; 36.681199; 17.623190; 19.799014; 0.0756453; 6943.4473; 578.62061; 55.002928; 63.281134; 8.2782058; 86.918367; 0.0000000; 6.6877053; 1.8635601; 19.798685; 330.00000; 45.616011; 50.112713; 4.4967023; 91.026823; 0.0816241; 8.9225990; 2.5402738; 11.508318;1;
85; 53.241600; 30.331584; 20.588800; 29.331584; 14.428090; 3.1186633; 13.886126; 5.8484585; 2.0047606; 21.014250;11;5;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
86; 59.361600; 34.520384; 28.748801; 33.520384; 17.682248; 2.9875848; 16.013296; 7.3331154; 2.7362484; 24.593307;22;3;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
87; 51.105600; 23.362944; 21.740800; 22.362944; 10.174319; 2.7567490; 10.492285; 8.5072171; 4.3827560; 20.188689;12;3; 0.5000000; 1.1432198; 47.074924; 54.498413; 0.4626538; 7.5527958; 19.798990; 0.3097503; 6533.0620; 544.42184; 211.91277; 238.50185; 26.589084; 88.851624; 1.6952565; 22.968044; 7.5535414; 19.799515; 0.0316025; 7772.3599; 647.69666; 25.721912; 30.090106; 4.3681935; 85.482957; 0.4290617; 2.8523943; 0.8787623; 19.797905; 330.00000; 45.615968; 50.242219; 4.6262506; 90.792105; 0.8163618; 8.8581094; 2.7254244; 10.740873;1;
88; 59.745600; 25.076544; 33.260800; 24.076544; 11.340257; 2.7857802; 11.341827; 6.3621182; 2.4853842; 18.900390;16;3;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
89; 54.614400; 25.129856; 29.219201; 24.129856; 10.905710; 3.0220936; 11.309405; 8.5433698; 2.4055919; 21.108298;7;9; 0.5000000; 1.9173307; 54.013622; 61.126169; 0.6762615; 22.658387; 19.798990; 0.7322034; 8360.3729; 696.69774; 641.04130; 702.44417; 61.402871; 91.258683; 13.763277; 25.330174; 22.660525; 19.799515; 0.0760598; 9429.7385; 785.81154; 75.107492; 92.065235; 16.957743; 81.580731; 1.6407706; 3.4469387; 2.6912811; 19.796303; 330.00000; 45.615721; 50.953973; 5.3382518; 89.523384; 2.4013389; 4.1313028; 3.4747485; 8.4442354;1;
90; 56.534400; 25.510656; 21.779201; 24.510656; 10.759552; 3.2311727; 11.447535; 8.8961666; 2.0233595; 21.651495;19;4; 0.5000000; 1.2810124; 57.738842; 64.979540; 0.5858153; 10.070394; 19.798990; 0.5977901; 4164.5961; 347.04967; 260.70554; 311.23421; 50.528675; 83.765064; 20.172215; 25.735118; 10.071276; 19.799603; 0.0599390; 5020.9880; 418.41567; 31.515732; 37.416087; 5.9003556; 84.230431; 4.3566760; 1.8033126; 1.1064155; 19.798023; 330.00000; 45.617592; 51.074443; 5.4568510; 89.315887; 7.6568690; 2.3808942; 1.8512301; 15.910795;1;
91; 58.454400; 25.891456; 14.339200; 24.891456; 11.829393; 2.8322519; 11.737665; 9.2489635; 4.6411271; 22.194692;6;5; 0.5000000; 1.4332604; 31.356875; 37.111695; 0.4188329; 12.587993; 19.798990; 0.1898902; 18798.366; 1566.5305; 373.81037; 408.18150; 34.371125; 91.579451; 1.3003005; 19.008126; 12.589190; 19.799209; 0.0181316; 20679.199; 1723.2666; 39.264265; 58.156323; 18.892058; 67.515041; 0.7007786; 2.2610773; 1.6975545; 19.798025; 330.00000; 45.615929; 52.834714; 7.2187843; 86.337043; 0.9161303; 10.206573; 7.1779968; 4.3140208;1;
92; 54.374400; 31.032256; 18.899201; 30.032256; 15.326155; 2.9198711; 14.286160; 6.6156126; 2.9170340; 22.131741;8;7; 0.5000000; 1.5912727; 63.253133; 71.545406; 0.5031609; 17.623190; 19.798990; 0.5565248; 9088.9297; 757.41081; 529.69501; 578.52580; 48.830789; 91.559445; 12.106648; 16.823179; 17.605114; 19.821952; 0.0546273; 9949.0876; 829.09063; 56.914307; 72.970891; 16.056584; 77.995906; 2.1502901; 1.6373189; 2.1293973; 19.797323; 330.00000; 45.614329; 50.741032; 5.1267027; 89.896337; 3.7643738; 2.6327450; 3.6128826; 8.0744413;1;
93; 56.174400; 22.464256; 21.299200; 21.464256; 9.4982191; 2.7738390; 10.038668; 11.004531; 2.7905226; 22.236659;21;4; 0.5000000; 1.2810124; 56.331386; 63.394167; 0.5757981; 10.070394; 19.798990; 0.6330682; 3260.7801; 271.73167; 216.17257; 269.45605; 53.283473; 80.225542; 14.097556; 38.704021; 10.070394; 19.799004; 0.0644964; 4777.2719; 398.10599; 32.265924; 35.851326; 3.5854026; 89.999247; 0.0000000; 7.1288581; 1.0502924; 19.798285; 330.00000; 45.617913; 49.599575; 3.9816621; 91.972387; 0.1349483; 11.320885; 1.7236242; 16.858460;1;
94; 59.774400; 29.128256; 26.099200; 28.128256; 13.626347; 3.0897748; 13.291684; 9.7823673; 2.5374998; 24.346495;21;4; 0.5000000; 1.2810124; 52.544158; 59.130980; 0.7239816; 10.070394; 19.798990; 0.9812690; 2477.7870; 206.48225; 254.61307; 314.29067; 59.677602; 81.011972; 18.545104; 24.504336; 10.071299; 19.799600; 0.0967729; 3085.2434; 257.10362; 31.265972; 35.718015; 4.4520426; 87.535582; 5.4879426; 0.1785207; 1.0454365; 19.798651; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
95; 58.094400; 22.845056; 13.859201; 21.845056; 9.3513602; 2.9832685; 10.176711; 13.891958; 2.0536382; 25.314486;10;6; 0.5000000; 1.5911023; 24.917443; 28.927698; 0.3839837; 15.105592; 19.798990; 0.2638738; 14148.283; 1179.0236; 390.95673; 446.99024; 56.033509; 87.464266; 16.970297; 30.398371; 15.106973; 19.799646; 0.0267375; 16402.544; 1366.8787; 45.926140; 76.435278; 30.509138; 60.085004; 4.7959360; 3.0744384; 2.2324304; 19.796099; 330.00000; 45.623488; 53.308317; 7.6848289; 85.584184; 8.0450138; 11.364458; 5.8926069; 5.3083102;1;
96; 54.158400; 24.444416; 12.611201; 23.444416; 10.925875; 2.7672110; 11.030405; 10.894483; 3.2354710; 23.116691;10;7; 0.5000000; 1.5912727; 47.180856; 53.514503; 0.3866889; 17.623190; 19.798990; 0.3574366; 11392.236; 949.35298; 426.41907; 475.75933; 49.340261; 89.629155; 6.0978500; 38.092612; 17.587480; 19.842930; 0.0337287; 15294.474; 1274.5395; 54.020993; 70.665738; 16.644745; 76.445806; 1.5937997; 4.8147030; 2.0663617; 19.794836; 330.00000; 45.616526; 50.923962; 5.3074360; 89.577724; 1.8098366; 13.729282; 5.3898417; 5.6039219;1;
97; 54.278400; 33.393216; 32.771201; 32.393216; 16.607653; 3.1223222; 15.416027; 6.8583618; 2.9797500; 23.554970;10;5; 0.5000000; 1.4332604; 50.472565; 57.581772; 0.7135037; 12.587993; 19.798990; 0.9225634; 3897.9825; 324.83187; 376.58646; 424.78296; 48.196498; 88.653853; 13.669915; 10.273767; 12.587980; 19.799009; 0.0910747; 4336.0956; 361.34130; 41.354735; 51.446832; 10.092097; 80.383443; 1.9850770; 1.1451458; 1.5020609; 19.797836; 330.00000; 45.611403; 54.698645; 9.0872416; 83.386715; 2.5028536; 1.1238744; 1.7393992; 18.136359;1;
98; 50.678400; 26.729216; 27.971201; 25.729216; 12.480225; 2.8060361; 12.163099; 5.5458949; 3.5874247; 18.910503;8;3; 0.5000000; 1.1432198; 45.215924; 52.973651; 0.5423699; 7.5527958; 19.798990; 0.3144458; 6988.0481; 582.33734; 230.10724; 253.39206; 23.284819; 90.810754; 1.2394067; 11.980673; 7.5535382; 19.799190; 0.0317817; 7615.5679; 634.63066; 25.345888; 31.810380; 6.4644922; 79.678042; 0.3433921; 1.4138932; 0.9280895; 19.798623; 330.00000; 45.615977; 50.233035; 4.6170571; 90.808723; 0.5731122; 4.3525371; 2.7065100; 10.723437;1;
99; 58.598400; 22.350016; 38.531201; 21.350016; 8.6904462; 3.1369255; 9.8907766; 11.419470; 4.1924011; 22.594478;6;5; 0.5000000; 1.4332604; 24.198212; 29.105670; 0.8385820; 12.587993; 19.798990; 0.4254365; 8135.5719; 677.96432; 362.45278; 398.96909; 36.516309; 90.847334; 1.0926081; 22.464232; 12.575536; 19.821030; 0.0437947; 9350.8859; 779.24049; 42.884784; 54.371381; 11.486597; 78.873817; 0.5005562; 2.8134943; 1.5878165; 19.797635; 330.00000; 45.615973; 50.629232; 5.0132592; 90.098093; 0.5763299; 6.2520369; 3.3712764; 8.6954387;1;
100; 54.518400; 27.490816; 13.091201; 26.490816; 12.187208; 3.2245447; 12.439272; 8.7861191; 2.4683079; 22.531527;9;7; 0.5000000; 1.5912727; 48.344264; 54.848762; 0.3934096; 17.623190; 19.798990; 0.3537128; 13549.264; 1129.1054; 501.87452; 555.52011; 53.645589; 90.343178; 14.841163; 23.238165; 17.624833; 19.799471; 0.0349273; 15177.128; 1264.7607; 55.511486; 79.656355; 24.144869; 69.688710; 4.3134496; 1.2977841; 2.3271481; 19.795620; 330.00000; 45.617101; 51.378868; 5.7617674; 88.785725; 7.1768950; 5.3877065; 5.3792094; 5.5087733;1;
101; 59.918400; 25.586816; 20.291200; 24.586816; 11.703400; 2.7864484; 11.596796; 11.952874; 2.0887738; 24.746282;21;5; 0.5000000; 1.4332604; 50.959161; 57.162875; 0.6188416; 12.587993; 19.798990; 0.6912458; 3950.6962; 329.22468; 285.97940; 352.90300; 66.923600; 81.036262; 32.789236; 35.286328; 12.591961; 19.801826; 0.0703055; 4868.7025; 405.72521; 35.845216; 42.388875; 6.5436582; 84.562793; 5.4213084; 2.5438337; 1.2967972; 19.796307; 330.00000; 45.593167; 51.369242; 5.7760742; 88.755773; 8.0739155; 3.3427171; 1.8477491; 16.314137;1;
102; 54.062400; 26.805376; 26.483200; 25.805376; 12.208073; 2.9693119; 12.160360; 8.6026021; 3.6528390; 22.005290;9;4; 0.5000000; 1.2810124; 34.160442; 39.866682; 0.5627180; 10.070394; 19.798990; 0.4464973; 6287.6956; 523.97464; 293.99435; 327.07217; 33.077817; 89.886692; 2.0092024; 18.739778; 10.070328; 19.801467; 0.0428879; 7139.1453; 594.92878; 32.063404; 40.774525; 8.7111204; 78.635875; 0.6334865; 2.0964932; 1.1900887; 19.798202; 330.00000; 45.616101; 50.769910; 5.1538090; 89.848694; 0.7765444; 5.0175234; 2.5955054; 11.304535;1;
103; 54.662400; 23.949376; 37.283201; 22.949376; 10.264961; 2.9208680; 10.744471; 8.4219951; 2.3742339; 20.396683;7;6; 0.5000000; 1.5911023; 38.195533; 44.132155; 0.7600515; 15.105592; 19.798990; 0.6098932; 6908.7519; 575.72932; 441.24727; 488.27010; 47.022821; 90.369506; 7.8731150; 19.531973; 15.126970; 19.773718; 0.0604314; 7761.1439; 646.76199; 49.115317; 62.550297; 13.434980; 78.521316; 1.1558412; 2.4492694; 1.8251247; 19.797672; 330.00000; 45.616301; 51.617426; 6.0011251; 88.373839; 1.7772605; 3.8539469; 2.8846395; 10.290876;1;
104; 58.262400; 30.613376; 12.083201; 29.613376; 14.392389; 3.2371541; 13.997399; 9.7344621; 4.7665592; 25.041150;8;8; 0.5000000; 1.7525822; 50.906278; 57.734780; 0.4273065; 20.140789; 19.798990; 0.4277173; 12165.446; 1013.7872; 544.89579; 597.16189; 52.266102; 91.247582; 3.1111636; 30.168917; 20.140723; 19.799046; 0.0428055; 14844.719; 1237.0599; 66.542661; 86.770988; 20.228327; 76.687684; 1.3506795; 3.4844159; 2.5357681; 19.796130; 330.00000; 45.616002; 50.506871; 4.8908692; 90.316428; 1.1435659; 8.4526197; 5.2626018; 5.5707336;1;
105; 58.502400; 24.710976; 22.403200; 23.710976; 9.9726446; 3.3390263; 11.020731; 9.1275889; 4.6097690; 21.483077;5;8; 0.5000000; 1.7525822; 45.232481; 52.259198; 0.6037468; 20.140789; 19.798990; 0.3784635; 14682.309; 1223.5258; 581.89809; 625.07651; 43.178425; 93.092298; 1.5502092; 25.177211; 20.137988; 19.802164; 0.0350035; 16905.701; 1408.8084; 61.968837; 79.517149; 17.548312; 77.931412; 0.5267122; 2.8884633; 2.3223342; 19.797874; 330.00000; 45.615943; 49.900357; 4.2844138; 91.414062; 0.6808054; 7.6313009; 5.9179498; 4.8979186;1;
106; 53.702400; 23.758976; 26.003200; 22.758976; 9.7307408; 3.1199782; 10.599493; 10.710966; 4.4200020; 22.590454;11;5; 0.5000000; 1.4332604; 48.114370; 55.016800; 0.5863127; 12.587993; 19.798990; 0.5767573; 5238.9278; 436.57732; 316.42014; 359.80968; 43.389540; 87.940975; 2.1271666; 33.555931; 12.558717; 19.849253; 0.0556488; 6940.5027; 578.37523; 40.445982; 46.577739; 6.1317572; 86.835434; 0.7089406; 4.0981351; 1.3620677; 19.798151; 330.00000; 45.616093; 49.893813; 4.2777202; 91.426351; 0.9396018; 7.6351943; 2.4850319; 11.614134;1;
107; 54.422400; 29.851776; 26.963200; 28.851776; 14.685406; 2.8186455; 13.721227; 6.4942379; 2.8856759; 21.420126;8;4; 0.5000000; 1.2810124; 38.353858; 44.746678; 0.5887614; 10.070394; 19.798990; 0.4417852; 6631.0677; 552.58897; 306.77732; 339.89415; 33.116829; 90.256723; 7.0163546; 10.177990; 10.070372; 19.799033; 0.0438870; 7183.0970; 598.59142; 33.012367; 44.350223; 11.337856; 74.435627; 1.3181333; 1.0103266; 1.2936047; 19.798411; 330.00000; 45.615813; 51.520686; 5.9048723; 88.538832; 2.3114291; 2.4162203; 2.6577102; 11.185634;1;
108; 59.822400; 27.947776; 34.163200; 26.947776; 12.984898; 2.9888996; 12.726663; 12.195623; 2.1514899; 26.169511;22;3; 0.5000000; 1.1432198; 29.276916; 33.645045; 0.7562873; 7.5527958; 19.798990; 0.8994242; 2046.8320; 170.56933; 192.78595; 247.62991; 54.843966; 77.852447; 21.123031; 17.078367; 7.5534457; 19.799628; 0.0890708; 2561.2519; 213.43766; 23.890006; 29.492747; 5.6027405; 81.002988; 3.0409125; 2.2697342; 0.8650541; 19.797857; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
109; 52.286400; 22.883136; 28.115201; 21.883136; 9.2152845; 3.0649063; 10.175341; 10.420312; 3.5863454; 21.861880;23;3; 0.5000000; 1.1432198; 56.424824; 63.808217; 0.6112302; 7.5527958; 19.798990; 0.7460494; 2080.8124; 173.40103; 162.56578; 212.53818; 49.972405; 76.487799; 3.9799501; 34.867685; 7.5570901; 19.790640; 0.0729940; 3196.4111; 266.36759; 24.433094; 26.877518; 2.4444238; 90.905322; 0.5996346; 5.0883559; 0.7869132; 19.798514; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
110; 54.206400; 23.263936; 20.675201; 22.263936; 9.0691262; 3.2739854; 10.313472; 10.773109; 3.2041130; 22.405077;10;5; 0.5000000; 1.4332604; 35.780683; 41.297185; 0.4769019; 12.587993; 19.798990; 0.3991959; 7963.6435; 663.63696; 332.90971; 372.23514; 39.325426; 89.435327; 2.9778612; 30.437164; 12.589222; 19.799722; 0.0395539; 9951.2232; 829.26860; 41.218659; 51.577870; 10.359212; 79.915395; 0.9373859; 3.7961561; 1.5077070; 19.796495; 330.00000; 45.616235; 50.484556; 4.8683214; 90.356811; 1.1203675; 9.5147266; 3.5468520; 8.3157274;1;
111; 58.406400; 27.071936; 36.275202; 26.071936; 12.469442; 2.9338277; 12.302511; 11.904969; 4.3178332; 25.440937;9;9; 0.5000000; 1.9173307; 50.243153; 56.769000; 0.8947046; 22.658387; 19.798990; 1.4011467; 3647.0909; 303.92424; 535.12940; 612.22158; 77.092174; 87.407799; 4.7922769; 38.025211; 22.663471; 19.802333; 0.1381460; 5128.7556; 427.39630; 74.195711; 83.672479; 9.4767677; 88.673973; 0.9166768; 5.0691355; 2.4490044; 19.797761; 330.00000; 45.616411; 51.916528; 6.3001165; 87.864912; 0.8081699; 4.0055982; 1.9664832; 15.269942;1;
